date,regime_label,prob_high_tpu,prob_nonhigh,p01_entry,p10_exit,tpu_level,log_tpu_z,log_vix_z,vix
2022-09-30,Non-High-TPU,0.00014217229949244338,0.9998578277005076,0.015572410163093603,0.0072348868069214145,471.24,0.02893619915017132,1.7054637157341617,31.84
2022-10-03,Non-High-TPU,9.834717143103626e-05,0.999901652828569,0.014894076395169717,0.007129261225894589,415.48,-0.11251642001263427,1.6826820595220087,31.62
2022-10-04,Non-High-TPU,0.00026981285621540275,0.9997301871437846,0.01084519108462843,0.006421592422715006,578.63,0.259531899780861,1.5208120339418338,30.1
2022-10-05,Non-High-TPU,0.00030952054968926457,0.9996904794503108,0.00866085807460188,0.005963973412736428,370.45,-0.2413696424914409,1.4064082290234121,29.07
2022-10-06,Non-High-TPU,0.0014086935771445625,0.9985913064228554,0.007706322772077945,0.005739655620266757,399.95,-0.15530605573315054,1.3471016571139713,28.55
2022-10-07,Non-High-TPU,0.008744491469669448,0.9912555085303306,0.01185895191956781,0.0066132734235699936,1603.44,1.4043835033511956,1.5663424111717605,30.52
2022-10-10,Non-High-TPU,0.008094997956397471,0.9919050020436025,0.014124182841654613,0.007005474900590685,546.87,0.196122796673848,1.6555530398915925,31.36
2022-10-11,Non-High-TPU,0.008308532562209307,0.9916914674377907,0.017588311773193616,0.007531994997830718,951.39,0.8180735435941977,1.7678171507376084,32.45
2022-10-12,Non-High-TPU,0.004126388582642255,0.9958736114173578,0.022100774018594973,0.008124421743031024,599.34,0.2990314292713794,1.8851768755659895,33.63
2022-10-13,Non-High-TPU,3.497307380131574e-05,0.9999650269261987,0.02185043300219657,0.008093735053709096,218.31,-0.8353399473683382,1.8793095115415024,33.57
2022-10-14,Non-High-TPU,0.0001514755773431861,0.9998485244226568,0.015889096151290357,0.007283166180144965,529.76,0.1604184245619608,1.7157670260916542,31.94
2022-10-17,Non-High-TPU,0.00013869970741295137,0.9998613002925871,0.01614626807632139,0.007321910187485453,412.97,-0.11932270374873846,1.723986474982335,32.02
2022-10-18,Non-High-TPU,0.000489130550552421,0.9995108694494476,0.01415317050247185,0.007010215006496929,791.42,0.611290966827267,1.6566006161735713,31.37
2022-10-19,Non-High-TPU,0.00015585347047425188,0.9998441465295257,0.011808950666508817,0.0066040789764838514,490.24,0.07333499470638695,1.5641885448340007,30.5
2022-10-20,Non-High-TPU,9.959092675811726e-08,0.9999999004090733,0.01247284953108059,0.006724127880247625,150.75,-1.2512669193590633,1.5920792762906826,30.76
2022-10-21,Non-High-TPU,8.600185535923801e-08,0.9999999139981446,0.010569201472303339,0.006367367171564172,170.93,-1.1101532477345242,1.50768662508734,29.98
2022-10-24,Non-High-TPU,6.393203693457302e-06,0.9999936067963066,0.0099263301583344,0.006237314504989788,364.86,-0.2584481928252747,1.4757487277610548,29.69
2022-10-25,Non-High-TPU,8.796187276146729e-06,0.9999912038127239,0.010276850681225773,0.00630889424494877,394.48,-0.1707742584599074,1.4934080136989374,29.85
2022-10-26,Non-High-TPU,8.679562798657606e-07,0.9999991320437202,0.0075504224266883255,0.005701288111123103,258.17,-0.6469706594387863,1.3367275012145097,28.46
2022-10-27,Non-High-TPU,7.58671198768619e-07,0.9999992413288012,0.005738595913504712,0.0052106972138955855,254.84,-0.6615529518966279,1.197591065482076,27.28
2022-10-28,Non-High-TPU,1.8203282266726728e-05,0.9999817967177332,0.005890322072148235,0.005255453385253437,549.52,0.20155258570149215,1.210813308599245,27.39
2022-10-31,Non-High-TPU,3.7461013797746163e-07,0.999999625389862,0.003945303120084093,0.004608955477484937,219.46,-0.829438559703135,1.0079417443481533,25.75
2022-11-01,Non-High-TPU,1.5065692712347396e-05,0.9999849343072877,0.004076512487048041,0.004658579067289035,574.79,0.25205284605671524,1.0244881278524751,25.88
2022-11-02,Non-High-TPU,4.477985178675125e-06,0.9999955220148213,0.004005412272501336,0.004631823996977026,402.89,-0.14707943319276043,1.015588892052767,25.81
2022-11-03,Non-High-TPU,9.16616919786591e-08,0.999999908338308,0.00405609056080516,0.0046509265044167815,212.56,-0.8653211240000014,1.0219479476095341,25.86
2022-11-04,Non-High-TPU,8.41301033441807e-08,0.9999999158698967,0.0035182229085413035,0.004439335231149367,213.37,-0.861048953136226,0.9500136879619637,25.3
2022-11-07,Non-High-TPU,2.349805634648912e-06,0.9999976501943654,0.0028930046299402747,0.0041640509185947115,399.33,-0.1570486413790042,0.851137932834137,24.55
2022-11-08,Non-High-TPU,2.7639576198224997e-06,0.9999972360423802,0.0027431020729044493,0.004092204967381242,430.42,-0.07283583764415957,0.8242607033707848,24.35
2022-11-09,Non-High-TPU,6.254013032653512e-07,0.9999993745986968,0.0037408664936265054,0.0045293836191482514,228.65,-0.7833606175208646,0.9810356932015768,25.54
2022-11-10,Non-High-TPU,9.618729260040307e-05,0.9999038127073997,0.0042962220974718576,0.004739329906724736,863.22,0.7088337260595655,1.0510421236736303,26.09
2022-11-11,Non-High-TPU,4.8358828192061e-05,0.9999516411718079,0.002195030938831291,0.0038045037547582037,572.9,0.24835338124446918,0.7117061375000032,23.53
2022-11-14,Non-High-TPU,3.976759835827646e-06,0.9999960232401641,0.001649664116485128,0.003465277145749906,340.95,-0.3345787981065026,0.5675535863549442,22.52
2022-11-15,Non-High-TPU,3.3242273024689695e-06,0.9999966757726975,0.0023193330566537865,0.003873657699737737,289.64,-0.5177754177006051,0.739516062134198,23.73
2022-11-16,Non-High-TPU,0.00012221911820436997,0.9998777808817957,0.0028853488705604564,0.0041604430025617084,908.27,0.7659751474920586,0.8497992801447738,24.54
2022-11-17,Non-High-TPU,0.00010797849742108189,0.9998920215025789,0.002571917451089494,0.004006857447601309,489.51,0.07166117386929813,0.7917151002870773,24.11
2022-11-18,Non-High-TPU,0.000144934664687942,0.9998550653353121,0.0024495244938419407,0.003943467489164779,830.29,0.6651459425288101,0.7670925813759996,23.93
2022-11-21,Non-High-TPU,7.329540633324919e-05,0.9999267045936668,0.0019577094731185554,0.003664786409079383,605.85,0.3111661837779229,0.6539491767304423,23.12
2022-11-22,Non-High-TPU,4.0664872113059313e-07,0.9999995933512789,0.0015748154658337193,0.0034130674154990055,223.15,-0.8107094769716916,0.5441258722668816,22.36
2022-11-23,Non-High-TPU,1.8052473114588717e-07,0.9999998194752688,0.0011442120089239123,0.003074631778204676,209.94,-0.8792520968773334,0.38300660364978617,21.29
2022-11-25,Non-High-TPU,3.032944366173441e-05,0.9999696705563383,0.0008525366670999951,0.0027926498716987166,854.18,0.6970086951485241,0.23463463367803825,20.35
2022-11-28,Non-High-TPU,2.4523958407729354e-05,0.9999754760415923,0.0008943325245139797,0.002836687970113064,735.35,0.5287530320724785,0.2587648986590692,20.5
2022-11-29,Non-High-TPU,1.0643456698630064e-07,0.9999998935654331,0.0015072709829953357,0.003364499941474544,200.41,-0.9314337535253137,0.5220096367768555,22.21
2022-11-30,Non-High-TPU,1.180494920140572e-06,0.9999988195050799,0.0013713192951373477,0.0032621145542111995,411.13,-0.12433850052766109,0.4743248382267434,21.89
2022-12-01,Non-High-TPU,2.8291745589671123e-06,0.9999971708254409,0.0009173232637322313,0.002860323694496881,513.26,0.12487749014483453,0.2715622779550463,20.58
2022-12-02,Non-High-TPU,1.953534517779276e-06,0.9999980464654822,0.0007225541563431704,0.002645637913243997,285.32,-0.5346547626791573,0.15124032289022585,19.84
2022-12-05,Non-High-TPU,3.914197635249383e-05,0.9999608580236475,0.0005563184893079979,0.0024288995536515387,462.59,0.008126681733117083,0.01945587651061423,19.06
2022-12-06,Non-High-TPU,0.00014419060142202783,0.999855809398578,0.0009678424165496457,0.0029108933883786685,1568.87,1.3799017649356113,0.2985923315162516,20.75
2022-12-07,Non-High-TPU,0.00011142587239216052,0.9998885741276079,0.0014896783847254914,0.003351610552772772,768.62,0.5784563963768201,0.5160867456181041,22.17
2022-12-08,Non-High-TPU,1.9169173010916746e-06,0.9999980830826989,0.001727496137662035,0.0035179046203383255,268.37,-0.6034470967208941,0.5908154391297835,22.68
2022-12-09,Non-High-TPU,7.350942714544947e-08,0.9999999264905728,0.0015429832836912798,0.0033903569482151563,245.97,-0.701345096568299,0.5338234849398255,22.29
2022-12-12,Non-High-TPU,1.708549929862291e-08,0.9999999829145008,0.0018032585216721754,0.0035676225198933323,203.07,-0.9166233388597957,0.6124748648304842,22.83
2022-12-13,Non-High-TPU,2.2435715899680507e-07,0.9999997756428409,0.0032557144130256357,0.004328109999477941,296.37,-0.49197478041966286,0.9108197085442976,25.0
2022-12-14,Non-High-TPU,4.301366994925445e-07,0.9999995698633005,0.0016640275079449621,0.0034751129684958957,312.78,-0.43144198560553665,0.5719277467266191,22.55
2022-12-15,Non-High-TPU,1.6772543437438565e-09,0.9999999983227457,0.0010926963192328166,0.003028674665630692,142.3,-1.31606120278886,0.3597749043646845,21.14
2022-12-16,Non-High-TPU,3.906450129040231e-07,0.9999996093549871,0.0018032585216721754,0.0035676225198933323,377.19,-0.22111705882585275,0.6124748648304842,22.83
2022-12-19,Non-High-TPU,1.536083517017716e-08,0.9999999846391647,0.0016979534714047866,0.0034981203453581635,195.08,-0.9617112037861305,0.5821115321046546,22.62
2022-12-20,Non-High-TPU,6.768316325289611e-09,0.9999999932316836,0.0016025400951222922,0.0034325971275974386,175.42,-1.0810288615201789,0.5529308520262456,22.42
2022-12-21,Non-High-TPU,3.284652111841002e-08,0.9999999671534788,0.0012123997222123256,0.0031333683925108607,230.69,-0.7733836155415323,0.41219956474644515,21.48
2022-12-22,Non-High-TPU,2.0394243453204563e-08,0.9999999796057565,0.0007789276302764298,0.0027114178620487473,224.12,-0.8058375143536635,0.18911176623435347,20.07
2022-12-23,Non-High-TPU,2.7589714512750196e-07,0.9999997241028549,0.0014042947960103554,0.0032875545770492216,297.11,-0.4891736898045222,0.4863110730626131,21.97
2022-12-27,Non-High-TPU,1.3168342047787617e-05,0.9999868316579522,0.0010049024388021778,0.00294687130694779,704.09,0.4799591922558878,0.3175393690100833,20.87
2022-12-28,Non-High-TPU,9.264878904743863e-06,0.9999907351210953,0.0012762908513106012,0.003186419271057332,584.05,0.2700042349189865,0.4381015262298123,21.65
2022-12-29,Non-High-TPU,2.0344463413683977e-06,0.9999979655536587,0.0014765980816537794,0.00334196062025802,411.28,-0.12392876447130687,0.511637560130432,22.14
2022-12-30,Non-High-TPU,3.8003099756867903e-07,0.9999996199690024,0.0011977660832940323,0.003120954073101942,338.02,-0.3442732002754491,0.4060751958147067,21.44
2023-01-03,Non-High-TPU,1.99395653242731e-07,0.9999998006043468,0.0012839911180830249,0.0031926914321703972,323.56,-0.39338166963629917,0.44113543501470914,21.67
2023-01-04,Non-High-TPU,2.591104246377588e-07,0.9999997408895753,0.0018395632351763055,0.003590950002263982,331.81,-0.36510087327383794,0.6225339415101738,22.9
2023-01-05,Non-High-TPU,3.208125737401886e-07,0.9999996791874263,0.0014210322195615873,0.003300313658150993,331.25,-0.36699817587726685,0.49228783320190395,22.01
2023-01-06,Non-High-TPU,4.44939914378896e-09,0.9999999955506008,0.0016212513425431184,0.0034456495574293343,166.43,-1.1401204353442524,0.5587877572857868,22.46
2023-01-09,Non-High-TPU,2.721596456937736e-07,0.9999997278403543,0.0010893328465498213,0.003025623836161351,335.88,-0.35140700272274855,0.35822026843286925,21.13
2023-01-10,Non-High-TPU,4.4228439008875246e-08,0.999999955771561,0.0014042947960103554,0.0032875545770492216,239.68,-0.7304424064780654,0.4863110730626131,21.97
2023-01-11,Non-High-TPU,1.8550734244802812e-06,0.9999981449265755,0.0009173232637322313,0.002860323694496881,460.69,0.0035037009552371123,0.2715622779550463,20.58
2023-01-12,Non-High-TPU,2.7194507044088025e-06,0.9999972805492956,0.0010759663414485474,0.003013436735772768,500.44,0.09646540969944396,0.3519943585064194,21.09
2023-01-13,Non-High-TPU,3.854382911692715e-06,0.9999961456170884,0.000513984393414387,0.0023668552698363644,628.28,0.3519997669760318,-0.020434625880172915,18.83
2023-01-17,Non-High-TPU,6.281703859418349e-08,0.9999999371829613,0.000434346397179466,0.0022401011110028198,258.07,-0.6474058201270765,-0.10527780295090629,18.35
2023-01-18,Non-High-TPU,5.071562264510783e-08,0.9999999492843773,0.0006159396890056615,0.002511102786414915,262.95,-0.6263641877190465,0.07076961563079814,19.36
2023-01-19,Non-High-TPU,3.3121617248868667e-06,0.9999966878382751,0.0008498100499296878,0.00278972692711632,449.35,-0.024491033640394382,0.23301963095169537,20.34
2023-01-20,Non-High-TPU,1.983218814696581e-05,0.9999801678118531,0.0009000340133212403,0.0028425871981456433,570.34,0.2433229573652675,0.261968919371849,20.52
2023-01-23,Non-High-TPU,4.160779588177584e-05,0.9999583922041183,0.0007249312829320807,0.002648480177237486,1229.6,1.1062063696615199,0.1528960160371741,19.85
2023-01-24,Non-High-TPU,1.0376230074197826e-07,0.9999998962376992,0.0007154622967913878,0.0026371207898693207,196.56,-0.9532217833480293,0.1462682316807554,19.81
2023-01-25,Non-High-TPU,4.088529570850595e-09,0.9999999959114704,0.0005835032851569263,0.002467081188662522,192.22,-0.9783004912219352,0.0435020485111421,19.2
2023-01-26,Non-High-TPU,7.886359271069433e-08,0.9999999211364073,0.000560135117480213,0.0024343348107163827,336.67,-0.3487682176681876,0.02290183695294445,19.08
2023-01-27,Non-High-TPU,2.309503721125461e-10,0.9999999997690496,0.0004964474688554793,0.002340143992725435,132.45,-1.396633546707095,-0.037930529736103155,18.73
2023-01-30,Non-High-TPU,9.363510997183898e-11,0.9999999999063649,0.0004596406931208168,0.0022819428551911426,113.03,-1.574724919417996,-0.0767526277585728,18.51
2023-01-31,Non-High-TPU,6.113397481282336e-07,0.9999993886602518,0.0007466247531631214,0.0026741330841349394,330.8,-0.3685251198162301,0.16775982968660239,19.94
2023-02-01,Non-High-TPU,1.830497557835489e-05,0.9999816950244217,0.0006242829166889957,0.002522172466451063,1206.88,1.0852575592533686,0.07755129601683086,19.4
2023-02-02,Non-High-TPU,2.0657746376546577e-10,0.9999999997934225,0.000365408685035206,0.002117029086725117,93.65,-1.7859932191039931,-0.19236998235844271,17.87
2023-02-03,Non-High-TPU,2.0348836439019148e-09,0.9999999979651164,0.0004964474688554793,0.002340143992725435,181.64,-1.041891240682539,-0.037930529736103155,18.73
2023-02-06,Non-High-TPU,7.558224904131182e-07,0.9999992441775095,0.0004312690966274013,0.0022348996678477435,375.98,-0.22472611824752595,-0.10886092542224149,18.33
2023-02-07,Non-High-TPU,6.382207712539043e-06,0.9999936177922875,0.0006306028999553413,0.0025304916071904795,370.75,-0.24046038441056924,0.08262838636092354,19.43
2023-02-08,Non-High-TPU,9.672453154735655e-05,0.9999032754684527,0.00048447517829719103,0.002321541406022322,928.18,0.7903314000989704,-0.05023333141343296,18.66
2023-02-09,Non-High-TPU,0.00010522346063190956,0.9998947765393681,0.0006741354861088635,0.0025863224933296023,1110.63,0.991904122371009,0.11627663721403103,19.63
2023-02-10,Non-High-TPU,4.1666167832852546e-05,0.9999583338321671,0.0009557488604262852,0.0028989525600346647,543.12,0.1883940020087427,0.2922522948543004,20.71
2023-02-13,Non-High-TPU,5.266133601416647e-07,0.9999994733866399,0.0009028962645739438,0.0028455392377283264,256.39,-0.6547418402469299,0.2635697588581293,20.53
2023-02-14,Non-High-TPU,2.305482715541615e-08,0.9999999769451728,0.0008498100499296878,0.00278972692711632,236.86,-0.7437364200880124,0.23301963095169537,20.34
2023-02-15,Non-High-TPU,5.155341141203356e-13,0.9999999999994844,0.0005283886850537384,0.0023883396763091508,57.23,-2.3391718116015814,-0.006504671870740147,18.91
2023-02-16,Non-High-TPU,2.9120288380396295e-07,0.9999997087971162,0.0004161578221440533,0.0022089883152459056,308.99,-0.44513553796398686,-0.12683538480219533,18.23
2023-02-17,Non-High-TPU,5.920271922877702e-06,0.9999940797280771,0.0008045732569460859,0.0027402839932035438,955.65,0.8230917881338912,0.20544243096827558,20.17
2023-02-21,Non-High-TPU,4.5732658867864284e-07,0.9999995426734113,0.00076636634561544,0.0026970453045751133,336.59,-0.3490351544854305,0.18091589523352078,20.02
2023-02-22,Non-High-TPU,1.9987019329347414e-07,0.9999998001298067,0.0018239292086876795,0.0035809427050279537,317.9,-0.4132042151715631,0.6182266789568067,22.87
2023-02-23,Non-High-TPU,3.2365579353986425e-06,0.9999967634420646,0.0015429832836912798,0.0033903569482151563,512.31,0.12279654935670278,0.5338234849398255,22.29
2023-02-24,Non-High-TPU,1.5373337052858074e-06,0.9999984626662947,0.0010926963192328166,0.003028674665630692,441.47,-0.04436336811171368,0.3597749043646845,21.14
2023-02-27,Non-High-TPU,1.2410469020461263e-08,0.999999987589531,0.0012839911180830249,0.0031926914321703972,173.24,-1.0950751417637161,0.44113543501470914,21.67
2023-02-28,Non-High-TPU,5.352575147405924e-06,0.9999946474248527,0.001030269903843549,0.0029709861638368327,656.65,0.40160777103299344,0.33011029962144917,20.95
2023-03-01,Non-High-TPU,1.137007065308908e-06,0.9999988629929347,0.0009527455190443027,0.0028959713995870074,387.39,-0.19114584678920699,0.2906653723503332,20.7
2023-03-02,Non-High-TPU,1.1777384718134577e-06,0.9999988222615283,0.0009173232637322313,0.002860323694496881,482.34,0.05508710656508151,0.2715622779550463,20.58
2023-03-03,Non-High-TPU,3.4859375482511966e-08,0.9999999651406245,0.00066523141130613,0.0025751048275599185,247.42,-0.6947430252532298,0.10957449724496976,19.59
2023-03-06,Non-High-TPU,6.420408614524403e-08,0.9999999357959138,0.000456412331446216,0.002276690249676293,294.78,-0.4980170733960406,-0.08030476105652515,18.49
2023-03-07,Non-High-TPU,5.902201370875932e-07,0.9999994097798629,0.0004760739119323554,0.0023083018779040117,521.32,0.14237922303537578,-0.059049336113719014,18.61
2023-03-08,Non-High-TPU,2.6157770195538404e-07,0.9999997384222981,0.00066523141130613,0.0025751048275599185,407.1,-0.13540306849569173,0.10957449724496976,19.59
2023-03-09,Non-High-TPU,5.670541325545108e-10,0.9999999994329458,0.0005659015852676177,0.0024424997331939048,143.32,-1.308038610812161,0.028064010804394267,19.11
2023-03-10,Non-High-TPU,5.638086865440576e-08,0.9999999436191314,0.001693071433581688,0.0034948286803027522,204.01,-0.9114359337998152,0.5806586366661709,22.61
2023-03-13,Non-High-TPU,4.980734627648649e-05,0.9999501926537235,0.003090045098736891,0.00425478341246443,1070.63,0.9507036166629478,0.8844282174145262,24.8
2023-03-14,Non-High-TPU,1.8432418311703925e-06,0.9999981567581688,0.004777327970030986,0.004906951341792303,292.02,-0.5085833866339553,1.104754054650475,26.52
2023-03-15,Non-High-TPU,4.1579560878799915e-07,0.9999995842043913,0.0023193330566537865,0.003873657699737737,268.32,-0.6036563863960908,0.739516062134198,23.73
2023-03-16,Non-High-TPU,2.915618739429926e-06,0.9999970843812606,0.0043499775158224,0.004758663699468512,406.98,-0.13573421140922404,1.057332998619652,26.14
2023-03-17,Non-High-TPU,1.671208513928152e-05,0.9999832879148607,0.0018871461447920244,0.0036210601560136475,455.28,-0.0097648154909602,0.6354219540355859,22.99
2023-03-20,Non-High-TPU,3.2429509388513484e-05,0.9999675704906115,0.0037124033517835445,0.004518075615816438,750.83,0.5521530695007418,0.9771739223586842,25.51
2023-03-21,Non-High-TPU,6.542672112577228e-06,0.9999934573278874,0.002599805192186417,0.004021016336352729,408.85,-0.13058496117427243,0.7971618035328373,24.15
2023-03-22,Non-High-TPU,1.532865678558891e-06,0.9999984671343215,0.001176095705385765,0.0031023813170818365,388.93,-0.18668947088489662,0.396867185172033,21.38
2023-03-23,Non-High-TPU,1.940458851792522e-07,0.9999998059541148,0.0015295083121520388,0.0033806483457906014,212.67,-0.8647399982762366,0.5293982681354485,22.26
2023-03-24,Non-High-TPU,4.076309502390823e-05,0.9999592369049761,0.001693071433581688,0.0034948286803027522,860.36,0.705106066111718,0.5806586366661709,22.61
2023-03-27,Non-High-TPU,3.060157949205692e-05,0.9999693984205079,0.0013112520587002844,0.0032146952139061598,676.99,0.4358725010530615,0.451732108960597,21.74
2023-03-28,Non-High-TPU,7.06745938254944e-07,0.9999992932540617,0.0009231483927961593,0.002866248799489626,212.28,-0.8668017112178552,0.274753849823853,20.6
2023-03-29,Non-High-TPU,1.3777316060487461e-05,0.9999862226839394,0.0007539768222222565,0.0026827130720274536,990.15,0.8629270534154913,0.17269952941015296,19.97
2023-03-30,Non-High-TPU,1.9464323570950157e-07,0.9999998053567644,0.0005678348670622905,0.0024452245842121554,260.31,-0.6376984008955657,0.029782934715213604,19.12
2023-03-31,Non-High-TPU,5.0515030863144635e-08,0.9999999494849692,0.0005487512044369617,0.00241804829530485,280.11,-0.5553548639010962,0.012553094600817228,19.02
2023-04-03,Non-High-TPU,8.215072903540488e-07,0.9999991784927097,0.0004912861949672745,0.002332161847141329,558.66,0.22008137477586784,-0.04319751934471435,18.7
2023-04-04,Non-High-TPU,1.9505804359859187e-09,0.9999999980494195,0.0004661554148058222,0.0022924672630074863,151.05,-1.2490338435647772,-0.06965986087999654,18.55
2023-04-05,Non-High-TPU,1.51298765707336e-06,0.9999984870123428,0.0005450003401742671,0.0024126322925863875,663.11,0.41260396334962074,0.009096257900484728,19.0
2023-04-06,Non-High-TPU,1.6426053964762004e-07,0.9999998357394604,0.000560135117480213,0.0024343348107163827,340.51,-0.33602928453472625,0.02290183695294445,19.08
2023-04-10,Non-High-TPU,1.7508359485011647e-08,0.9999999824916405,0.0004421210496705341,0.0022531326883980874,237.64,-0.7400435835960582,-0.09633705462988636,18.4
2023-04-11,Non-High-TPU,6.046851176812866e-07,0.9999993953148824,0.0005394147260758778,0.0024045203195526936,543.06,0.18826990801816568,0.0039041741538921415,18.97
2023-04-12,Non-High-TPU,2.8322015211055734e-08,0.9999999716779848,0.0005639738751535019,0.002439776487331426,264.07,-0.6215900726608397,0.02634418716890136,19.1
2023-04-13,Non-High-TPU,3.261962566880672e-08,0.9999999673803743,0.0005620517235922796,0.0024370548465353836,264.28,-0.6206971807108815,0.02462346286636645,19.09
2023-04-14,Non-High-TPU,8.440183160563867e-07,0.9999991559816839,0.000356175824096333,0.002099388093570701,574.09,0.2506840941844705,-0.20526602406841948,17.8
2023-04-17,Non-High-TPU,3.213261850828253e-09,0.9999999967867382,0.00027106574906768925,0.0019200623701688515,161.71,-1.1724361735676778,-0.34285869836146515,17.07
2023-04-18,Non-High-TPU,1.2104805361514463e-06,0.9999987895194639,0.000258878072174702,0.0018913937953695305,422.48,-0.09374979587106128,-0.3660384980637497,16.95
2023-04-19,Non-High-TPU,7.242125040015164e-06,0.9999927578749599,0.00024715744406015206,0.0018629533366711735,631.13,0.3570834652395516,-0.38938298688879514,16.83
2023-04-20,Non-High-TPU,1.1815100201941707e-05,0.999988184899798,0.00021380370153894972,0.0017766959768877944,723.3,0.5101943499970787,-0.46242399416535623,16.46
2023-04-21,Non-High-TPU,1.2180803279829874e-05,0.9999878191967202,0.0002815898142400733,0.0019441272357871321,357.68,-0.280772508084837,-0.3236663366635039,17.17
2023-04-24,Non-High-TPU,4.8742519824237076e-05,0.9999512574801758,0.00024146765091812193,0.001848818593554932,724.01,0.5112963919365608,-0.40111772429264425,16.77
2023-04-25,Non-High-TPU,6.48099096225386e-05,0.9999351900903773,0.0002529603072432118,0.0018771450629417534,258.55,-0.6453185846451579,-0.37769001020458015,16.89
2023-04-26,Non-High-TPU,0.001487946220999658,0.9985120537790003,0.0005016545474129919,0.0023481405537117326,685.28,0.4495434291982291,-0.03267196956231508,18.76
2023-04-27,Non-High-TPU,0.0034484021486845397,0.9965515978513154,0.0005157665526611862,0.0023695352104912424,532.98,0.1672250440881343,-0.01869014854660462,18.84
2023-04-28,Non-High-TPU,0.0074047630161257075,0.9925952369838743,0.0002669503703824072,0.001910480821073711,940.22,0.8048079123262468,-0.350567142907203,17.03
2023-05-01,Non-High-TPU,0.007857003495898811,0.9921429965041012,0.00016237583698648235,0.0016238013165998245,941.39,0.8062047875259075,-0.6010482518751853,15.78
2023-05-02,Non-High-TPU,0.007886690153035456,0.9921133098469646,0.00018359568003368926,0.0016903571433164323,1470.57,1.3072221306295524,-0.5391684007448192,16.08
2023-05-03,Non-High-TPU,0.007354507541353792,0.9926454924586462,0.00035357442146874424,0.0020943621468222833,998.68,0.8725621336046261,-0.20895992325521914,17.78
2023-05-04,Non-High-TPU,0.003772648294158014,0.996227351705842,0.0004328054325735519,0.002237499590391233,429.2,-0.07602410632248836,-0.10706887575655093,18.34
2023-05-05,Non-High-TPU,0.0030558086324233465,0.9969441913675767,0.0007840006711074843,0.002717178178341217,246.14,-0.7005690495224275,0.19238439895569484,20.09
2023-05-08,Non-High-TPU,0.003824228474420493,0.9961757715255795,0.0002837355910541824,0.0019489592429425369,851.72,0.6937691566860295,-0.3198412803751794,17.19
2023-05-09,Non-High-TPU,0.003887759468322951,0.996112240531677,0.000261880621474712,0.001898539546051227,678.45,0.4382922707158995,-0.3602281995017472,16.98
2023-05-10,Non-High-TPU,0.003912570687564854,0.9960874293124352,0.00034459574464316744,0.002076821496102542,1072.39,0.9525485804360342,-0.22192137193935682,17.71
2023-05-11,Non-High-TPU,0.0036774040098122985,0.9963225959901877,0.00025788372030838145,0.0018890150468977,888.56,0.7413318763291693,-0.3679775497462236,16.94
2023-05-12,Non-High-TPU,0.0028527028323747767,0.9971472971676253,0.00025689260299265455,0.0018866378824606584,268.07,-0.6047034201177293,-0.36991774642532926,16.93
2023-05-15,Non-High-TPU,0.0029459010792626333,0.9970540989207374,0.0002669503703824072,0.001910480821073711,689.4,0.45627626780053077,-0.350567142907203,17.03
2023-05-16,Non-High-TPU,0.0030002644060751725,0.9969997355939247,0.0002762853729480564,0.001932074978900867,1113.94,0.9952467156823918,-0.3332485043780053,17.12
2023-05-17,Non-High-TPU,0.002854332739884975,0.997145667260115,0.00038170779014066764,0.002147452469988365,856.13,0.6995699999651813,-0.17037956242386038,17.99
2023-05-18,Non-High-TPU,0.0022936479241607685,0.9977063520758392,0.00025101334357957426,0.001872408154634477,443.96,-0.038045834502446904,-0.3815830473668756,16.87
2023-05-19,Non-High-TPU,0.0021940890458040335,0.9978059109541959,0.00018137331183149747,0.001683637839322371,579.0,0.2602499143681503,-0.5453042064132294,16.05
2023-05-22,Non-High-TPU,0.0021315637137903,0.9978684362862097,0.0002452483728056747,0.001858235425309897,443.77,-0.03852664507914633,-0.3932899112261607,16.81
2023-05-23,Non-High-TPU,0.002168998104731175,0.9978310018952689,0.00028589519084878164,0.0019537975967169057,506.12,0.10914235391943648,-0.31602067182772964,17.21
2023-05-24,Non-High-TPU,0.002318929734300254,0.9976810702656996,0.0004628883561647103,0.0022872018593854734,778.7,0.5930912316487593,-0.07320433045845001,18.53
2023-05-25,Non-High-TPU,0.002405332039739765,0.9975946679602602,0.0007688647998340284,0.0026999165897434057,860.31,0.7050407870776848,0.18255670574481933,20.03
2023-05-26,Non-High-TPU,0.002366661131228177,0.9976333388687718,0.0005717181983237392,0.0024506791020729446,850.81,0.6925684194960896,0.033218087124910256,19.14
2023-05-30,Non-High-TPU,0.002108178800763102,0.997891821199237,0.00037620776462701056,0.0021372858353343443,1183.31,1.063104049694161,-0.1776933617277276,17.95
2023-05-31,Non-High-TPU,7.121084317584772e-06,0.9999928789156823,0.0003140865233246399,0.002014812851660862,202.82,-0.9180070104168765,-0.2686341715272499,17.46
2023-06-01,Non-High-TPU,1.4801815783030427e-06,0.9999985198184217,0.00037484328696019516,0.002134748162694892,434.36,-0.06260067162519226,-0.17952435814211654,17.94
2023-06-02,Non-High-TPU,1.961199366876593e-07,0.9999998038800633,0.00015384767111584658,0.0015953997857582791,390.46,-0.1822794721883207,-0.6282290615064064,15.65
2023-06-05,Non-High-TPU,1.1728387437302779e-08,0.9999999882716126,9.780880343483244e-05,0.0013757041474270798,298.52,-0.48385573475749555,-0.8564205125394408,14.6
