date,regime_label,regime_label_raw,prob_high_tpu,prob_high_tpu_smooth,prob_mid_tpu_smooth,prob_low_tpu_smooth,log_tpu,delta_log_tpu,vix,tpu
2020-08-14,High-TPU,High-TPU,0.999929784476575,0.9998927937790445,0.00010719465725457808,1.1563700944949434e-08,6.489979707096882,-0.2981358135857066,22.13,658.51
2020-08-17,High-TPU,High-TPU,0.9999049482601248,0.9998589170063159,0.00014106736784623476,1.5625846153841827e-08,6.827033173903774,0.33705346680689185,22.05,922.45
2020-08-18,High-TPU,High-TPU,0.999821001737006,0.9998447295143654,0.0001552540802352245,1.6405444849362526e-08,6.732449057082087,-0.09458411682168677,21.35,839.2
2020-08-19,High-TPU,High-TPU,0.9996532772748485,0.9998310548636127,0.0001689276454515632,1.7490949201173387e-08,6.19790944879914,-0.5345396082829472,21.51,491.72
2020-08-20,High-TPU,High-TPU,0.9996557171251884,0.9998127416772082,0.0001872391761521718,1.9146660524917465e-08,6.56956556834641,0.3716561195472696,22.54,713.06
2020-08-21,High-TPU,High-TPU,0.9996592542014573,0.9997873638973157,0.0002126132375906081,2.2865126752153568e-08,6.177985606965691,-0.39157996138071915,22.72,482.02
2020-08-24,High-TPU,High-TPU,0.9998553015636376,0.9997795392498521,0.00022043782842905455,2.2921762100105565e-08,7.150277838466849,0.9722922315011582,22.54,1274.46
2020-08-25,High-TPU,High-TPU,0.9998590456285903,0.9997867200725695,0.0002132575262178965,2.2401255348550595e-08,6.817502290004575,-0.33277554846227364,22.37,913.7
2020-08-26,High-TPU,High-TPU,0.9998137746845954,0.9998032809601011,0.00019669780090059838,2.1239053090814392e-08,6.712153934840951,-0.10534835516362406,22.03,822.34
2020-08-27,High-TPU,High-TPU,0.9997215340211336,0.9998373210487126,0.00016266252412514172,1.6427208165059602e-08,5.999011000863383,-0.7131429339775686,23.27,403.03
2020-08-28,High-TPU,High-TPU,0.999851538001938,0.9998711134470778,0.0001288747519419738,1.1801037695977389e-08,6.56942531785881,0.5704143169954277,24.47,712.96
2020-08-31,High-TPU,High-TPU,0.9999767564873001,0.999904718040192,9.52742147846489e-05,7.745071545962096e-09,7.2388846967030585,0.6694593788442482,22.96,1392.54
2020-09-01,High-TPU,High-TPU,0.9999866106123215,0.9999183922351534,8.160078724810413e-05,6.9776262860598565e-09,6.739514126396187,-0.4993705703068718,26.41,845.15
2020-09-02,High-TPU,High-TPU,0.9999936781609644,0.9999310980546718,6.889602149098073e-05,5.923884003333579e-09,6.941673497185597,0.2021593707894107,26.12,1034.5
2020-09-03,High-TPU,High-TPU,0.9999936411088399,0.9999461154111102,5.388018914327315e-05,4.3997862449571465e-09,6.755629214903208,-0.18604428228238934,26.57,858.88
2020-09-04,High-TPU,High-TPU,0.9999953001325989,0.9999711182835531,2.888091346982379e-05,8.029778071360997e-10,6.959370021699637,0.2037408067964286,33.6,1052.97
2020-09-08,High-TPU,High-TPU,0.9999920435132507,0.9999819420759225,1.8057271813268284e-05,6.522586292126317e-10,6.809866778163012,-0.1495032435366248,30.75,906.75
2020-09-09,High-TPU,High-TPU,0.9999861038237767,0.9999813741929209,1.8625095840015454e-05,7.112139573982269e-10,6.889163518291006,0.07929674012799381,31.46,981.58
2020-09-10,High-TPU,High-TPU,0.9999639482489789,0.9999743935920987,2.5605416951697703e-05,9.909311244614648e-10,6.373319789577012,-0.5158437287139934,28.81,586.0
2020-09-11,High-TPU,High-TPU,0.9999715627455621,0.999956609772372,4.338785563459894e-05,2.3720095166891028e-09,6.8681200799414475,0.4948002903644353,29.71,961.14
2020-09-14,High-TPU,High-TPU,0.9999597759256318,0.9999303721347965,6.962135836832766e-05,6.506828050603304e-09,6.433052626599933,-0.43506745334151464,26.87,622.07
2020-09-15,High-TPU,High-TPU,0.9999710776572834,0.9999084377133659,9.155364414133657e-05,8.642487331831255e-09,7.222536821315636,0.789484194715703,25.85,1369.96
2020-09-16,High-TPU,High-TPU,0.9999168046041009,0.9998851409783868,0.00011484773443499513,1.1287186878535861e-08,6.724937599139492,-0.4975992221761434,25.59,832.92
2020-09-17,High-TPU,High-TPU,0.999815839963697,0.9998582378696226,0.00014174693887163,1.519149561173509e-08,6.525879736307059,-0.19905786283243376,26.04,682.58
2020-09-18,High-TPU,High-TPU,0.9997312647330852,0.9998476214350613,0.00015236251195433446,1.605298851275658e-08,6.186805153760103,-0.33907458254695566,26.46,486.29
2020-09-21,High-TPU,High-TPU,0.9997759559182924,0.9998400471588278,0.00015993624636462513,1.659484415472999e-08,6.816034649028346,0.6292294952682429,25.83,912.36
2020-09-22,High-TPU,High-TPU,0.999759076163459,0.9998388828753677,0.00016110060752091114,1.6517128461479242e-08,6.6649063456432724,-0.15112830338507344,27.78,784.39
2020-09-23,High-TPU,High-TPU,0.9997170727361352,0.9998288021780783,0.00017118087328261668,1.694865035912534e-08,6.100767281998432,-0.5641390636448405,26.86,446.2
2020-09-24,High-TPU,High-TPU,0.9998577839033674,0.9998030155017341,0.0001969643801773642,2.0118073136788947e-08,6.864471924465779,0.7637046424673466,28.58,957.64
2020-09-25,High-TPU,High-TPU,0.9998958199832267,0.9997850920994248,0.00021488446188499947,2.3438677761784844e-08,6.525572032725745,-0.33889989174003343,28.51,682.37
2020-09-28,High-TPU,High-TPU,0.9999481330910305,0.9997951849900095,0.00020479532768369755,1.9682276671599036e-08,7.498260467570203,0.972688434844458,26.38,1804.9
2020-09-29,High-TPU,High-TPU,0.9998702706843897,0.9998149842171025,0.00018499819266387557,1.759023063508945e-08,6.82283988570137,-0.675420581868833,26.19,918.59
2020-09-30,High-TPU,High-TPU,0.9996589378406568,0.9998373860560262,0.00016259900000061093,1.4943944488170015e-08,6.2117640579704565,-0.6110758277309136,26.27,498.58
2020-10-01,High-TPU,High-TPU,0.9996366059406044,0.9998655012043212,0.00013448778941737883,1.1006241252971924e-08,6.1167747380734285,-0.09498931989702797,26.37,453.4
2020-10-02,High-TPU,High-TPU,0.999832193638933,0.9998795572133263,0.00012043277580535929,1.0010861981416192e-08,6.639117376335717,0.5223426382622884,26.7,764.42
2020-10-05,High-TPU,High-TPU,0.9999739481892211,0.9998883751465,0.00011161551916013886,9.334309568914293e-09,7.275594667924229,0.6364772915885117,27.63,1444.61
2020-10-06,High-TPU,High-TPU,0.9999830945526981,0.9998897226432852,0.00011026809118686249,9.265525276102085e-09,6.599856893678105,-0.6757377742461239,27.96,734.99
2020-10-07,High-TPU,High-TPU,0.9999982242190832,0.9998816144212471,0.00011837599491263946,9.583830324333235e-09,7.400125647338638,0.8002687536605331,29.48,1636.19
2020-10-08,High-TPU,High-TPU,0.9999983439934182,0.999888360428911,0.0001116296578495029,9.913256223799075e-09,7.419308637884667,0.01918299054602901,28.06,1667.88
2020-10-09,High-TPU,High-TPU,0.9999839993149645,0.9999088088980859,9.11849060988317e-05,6.195812918277414e-09,6.74467148409559,-0.6746371537890772,26.36,849.52
2020-10-12,High-TPU,High-TPU,0.9999616080588826,0.9999077796919178,9.221275936960031e-05,7.54871969895495e-09,7.131626565432886,0.3869550813372964,25.0,1250.91
2020-10-13,High-TPU,High-TPU,0.9997891884640097,0.9999025377066852,9.745437078803438e-05,7.92250666444887e-09,6.34433727176364,-0.7872892936692457,25.07,569.26
2020-10-14,High-TPU,High-TPU,0.9997263979172963,0.9998965674047022,0.00010342420092152938,8.394374964903528e-09,6.0844538539508095,-0.25988341781283086,26.07,438.98
2020-10-15,High-TPU,High-TPU,0.9998410906323512,0.9998858440051983,0.00011414728279533258,8.71201166407474e-09,7.097598477174937,1.013144623224128,26.4,1209.06
2020-10-16,High-TPU,High-TPU,0.9998219015772537,0.9998258655216782,0.00017412312565388024,1.1352649101148416e-08,6.18129947437845,-0.916299002796487,26.97,483.62
2020-10-19,High-TPU,High-TPU,0.9999215283368944,0.9997442105767151,0.00025576435961739783,2.5063662987899655e-08,7.058388350702421,0.8770888763239704,27.41,1162.57
2020-10-20,High-TPU,High-TPU,0.9999233915328688,0.9996530936203957,0.0003468559389284194,5.0440674692217185e-08,6.8241671269754045,-0.23422122372701626,29.18,919.81
2020-10-21,High-TPU,High-TPU,0.9998909902240442,0.9995974336678165,0.0004025053186850593,6.101353935222716e-08,7.322417959444343,0.49825083246893875,29.35,1513.86
2020-10-22,High-TPU,High-TPU,0.999398559158217,0.9995662797050274,0.0004336568625991521,6.343238164497144e-08,6.360352112474898,-0.9620658469694456,28.65,578.45
2020-10-23,High-TPU,High-TPU,0.9991674498653323,0.9995495909717576,0.0004503450802783634,6.394795380558985e-08,6.414294673432988,0.0539425609580908,28.11,610.51
2020-10-26,High-TPU,High-TPU,0.9990504384956904,0.9995573084609595,0.00044262919961561575,6.233944485056843e-08,6.104145701383439,-0.31014897204954917,27.55,447.71
2020-10-27,High-TPU,High-TPU,0.9992325889382156,0.9995637026089454,0.00043623546979673086,6.192127622445887e-08,6.551794365777062,0.44764866439362283,32.46,700.5
2020-10-28,High-TPU,High-TPU,0.9994148582894058,0.9995711751683318,0.00042876339404110105,6.143765802475372e-08,6.467357052833857,-0.084437312943205,33.35,643.78
2020-10-29,High-TPU,High-TPU,0.9996742032996535,0.999582035533723,0.0004179033471284368,6.111919918769819e-08,6.587040243039958,0.11968319020610085,40.28,725.63
2020-10-30,High-TPU,High-TPU,0.9998990764692709,0.9996421425899686,0.00035779893230075764,5.847779154983813e-08,6.817929034877803,0.23088879183784528,37.59,914.09
2020-11-02,High-TPU,High-TPU,0.9999854698167555,0.9997247067843871,0.000275248458297064,4.475736293740387e-08,7.128712441890194,0.3107834070123907,38.02,1247.27
2020-11-03,High-TPU,High-TPU,0.9999981171267327,0.99980869797881,0.00019128270388575052,1.9317354933340847e-08,7.271995533655512,0.14328309176531828,37.13,1439.42
2020-11-04,High-TPU,High-TPU,0.9999995938779563,0.999642259618002,0.0003577321714039156,8.210619440531788e-09,7.507492473226051,0.23549693957053908,35.55,1821.64
2020-11-05,High-TPU,High-TPU,0.9999996297206738,0.9955703484117524,0.004429630950520247,2.0637776030495764e-08,7.7832365162579125,0.2757440430318612,29.57,2400.03
2020-11-06,High-TPU,High-TPU,0.9999930918095162,0.9762046865569205,0.023794777130309915,5.363128189148979e-07,7.4378127789615975,-0.3454237372963149,27.58,1699.03
2020-11-09,High-TPU,High-TPU,0.9998903504399201,0.9289950376162635,0.0710006964034889,4.26598025677111e-06,7.575979445411314,0.13816666644971676,24.86,1950.77
2020-11-10,High-TPU,High-TPU,0.997568205330136,0.8511140398571087,0.1488646161904396,2.1343952476571368e-05,7.450951282778578,-0.12502816263273608,25.75,1721.5
2020-11-11,High-TPU,High-TPU,0.958695746226909,0.7639678462023427,0.23598141447163695,5.073932604188183e-05,6.93707133331619,-0.513879949462388,24.8,1029.75
2020-11-12,High-TPU,High-TPU,0.8060175847513344,0.6659429606201424,0.333890901791717,0.00016613758814245755,6.705773724719886,-0.23129760859630455,23.45,817.11
2020-11-13,High-TPU,High-TPU,0.5278025870627011,0.5659742502194252,0.43357488310966164,0.0004508666709176391,6.564940973892307,-0.1408327508275784,25.35,709.77
2020-11-16,Mid-TPU,Mid-TPU,0.22117549222520705,0.4659787658975295,0.5332961693100222,0.0007250647924430958,6.231976392583284,-0.3329645813090236,23.1,508.76
2020-11-17,Mid-TPU,Mid-TPU,0.12853618057907334,0.36599794442620787,0.6331987872900338,0.0008032682837188961,6.58249594217499,0.3505195495917066,22.45,722.34
2020-11-18,Mid-TPU,Mid-TPU,0.01975073805595264,0.2662565406682948,0.7329205429234389,0.0008229164082319141,6.107111970633944,-0.4753839715410466,22.71,449.04
2020-11-19,Mid-TPU,Mid-TPU,0.0003125257135010187,0.17040200705375758,0.8287543148075468,0.0008436781386537843,5.5606431687374025,-0.5464688018965411,23.84,259.99
2020-11-20,Mid-TPU,Mid-TPU,3.824859056059237e-05,0.08981477478672047,0.9093266311637663,0.0008585940494744454,5.5606431687374025,0.0,23.11,259.99
2020-11-23,Mid-TPU,Mid-TPU,8.213572670333592e-05,0.0370417625072597,0.9620689823590288,0.000889255133677405,6.3937078039562,0.8330646352187978,23.7,598.07
2020-11-24,Mid-TPU,Mid-TPU,0.00015416775100588907,0.014924895918980588,0.9841126712597514,0.000962432821247371,6.80657490324194,0.41286709928573995,22.66,903.77
2020-11-25,Mid-TPU,Mid-TPU,0.00015041008153639544,0.0020726121660484655,0.9969570132151123,0.0009703746187979014,6.493557148799739,-0.3130177544422015,21.64,660.87
2020-11-27,Mid-TPU,Mid-TPU,0.00014526208096325355,9.829730979857942e-05,0.999001362533256,0.0009003401569025205,6.769217087518297,0.2756599387185581,21.25,870.63
2020-11-30,Mid-TPU,Mid-TPU,7.246426809344874e-05,6.730547604953967e-05,0.9992482611335964,0.0006844333903195134,6.477387661256762,-0.2918294262615353,20.84,650.27
2020-12-01,Mid-TPU,Mid-TPU,6.826342415959654e-06,6.372559688402423e-05,0.9994519038802725,0.00048437052283306474,5.752286883715816,-0.7251007775409457,20.57,314.91
2020-12-02,Mid-TPU,Mid-TPU,1.3343049752123647e-05,5.662012425959902e-05,0.9994941041698031,0.0004492757059208174,6.556764151511702,0.8044772677958862,20.77,703.99
2020-12-03,Mid-TPU,Mid-TPU,7.589493453777196e-06,4.139919572507333e-05,0.9994116366998254,0.0005469641044468241,6.322277945520367,-0.23448620599133552,21.17,556.84
2020-12-04,Mid-TPU,Mid-TPU,2.607376010621109e-06,2.6566407861918944e-05,0.9992734140997273,0.0007000194923927072,6.091128870220928,-0.23114907529943896,21.28,441.92
2020-12-07,Mid-TPU,Mid-TPU,2.4497989054378936e-06,2.7778108435167716e-05,0.9992633986968148,0.0007088231947295573,6.014790372411479,-0.07633849780944857,20.79,409.44
2020-12-08,Mid-TPU,Mid-TPU,1.108100045908389e-05,3.6309105541270596e-05,0.9992594182655183,0.0007042726289261243,6.654642091045495,0.6398517186340156,21.3,776.38
2020-12-09,Mid-TPU,Mid-TPU,1.9584656606322456e-06,5.734328897147771e-05,0.9993199000541491,0.0006227566568625877,5.97013876039323,-0.684503330652265,20.68,391.56
2020-12-10,Mid-TPU,Mid-TPU,2.082202904851552e-06,5.8514257590859934e-05,0.9992888367971811,0.0006526489452296431,5.495199074673321,-0.4749396857199084,22.27,243.52
2020-12-11,Mid-TPU,Mid-TPU,0.00015737908669574127,5.970838746690678e-05,0.9992922227379498,0.0006480688745688003,6.998418313879379,1.5032192392060582,22.52,1094.9
2020-12-14,Mid-TPU,Mid-TPU,0.00015777423915447748,6.0063085767267465e-05,0.9992940783498427,0.0006458585643824173,6.271555378863942,-0.7268629350154372,23.31,529.3
2020-12-15,Mid-TPU,Mid-TPU,0.00021716817671803084,6.121058267527056e-05,0.9993244363422307,0.0006143530750630818,7.299371600456875,1.027816221592933,24.72,1479.37
2020-12-16,Mid-TPU,Mid-TPU,2.5052735945945847e-05,6.0484207367304594e-05,0.9992479597724486,0.0006915560201621059,5.858818476755733,-1.4405531237011422,22.89,350.31
2020-12-17,Mid-TPU,Mid-TPU,1.9530792214245608e-05,6.064410653855888e-05,0.9991324506246049,0.0008069052688241901,6.500328247560432,0.6415097708046993,22.5,665.36
2020-12-18,Mid-TPU,Mid-TPU,6.154359014228057e-06,0.00011974885333996834,0.9992091994190876,0.000671051727534999,5.9888611612378675,-0.5114670863225648,21.93,398.96
2020-12-21,Mid-TPU,Mid-TPU,1.3924767985468772e-05,0.00018925613853613694,0.9991526179154174,0.0006581259460227164,6.643763691141915,0.6549025299040476,21.57,767.98
2020-12-22,Mid-TPU,Mid-TPU,3.817247379424235e-06,0.00025497629069021774,0.9990879511551582,0.000657072554123595,6.077550496021111,-0.5662131951208043,25.16,435.96
2020-12-23,Mid-TPU,Mid-TPU,3.5574573731751716e-06,0.0003251189544509693,0.9990103891654611,0.0006644918800640838,5.318119993844216,-0.7594305021768948,24.23,204.0
2020-12-24,Mid-TPU,Mid-TPU,0.000593129670918946,0.0004178077624481857,0.9989774611991148,0.0006047310384008583,6.751651025505223,1.4335310316610066,23.31,855.47
2020-12-28,Mid-TPU,Mid-TPU,0.0008524519386574274,0.00046814449801505225,0.9989391682494251,0.0005926872525487753,7.0120432196369915,0.26039219413176884,21.53,1109.92
2020-12-29,Mid-TPU,Mid-TPU,0.0008149757606952856,0.0004741607022691461,0.9989094208835672,0.0006164184141520591,6.266422257136364,-0.7456209625006274,21.7,526.59
2020-12-30,Mid-TPU,Mid-TPU,0.0009185948143255463,0.0004736029850308794,0.9988155287219881,0.0007108682929930188,6.641090781752826,0.37466852461646205,23.08,765.93
2020-12-31,Mid-TPU,Mid-TPU,0.00095194081591811,0.00047708955672357185,0.9988972159658183,0.0006256944774808197,7.139089197480045,0.4979984157272188,22.77,1260.28
2021-01-04,Mid-TPU,Mid-TPU,0.0005228981478829107,0.0004806178611065109,0.9990901191266065,0.0004292630123200764,6.548405331839,-0.5906838656410454,22.75,698.13
2021-01-05,Mid-TPU,Mid-TPU,6.631640155516684e-05,0.00042671819482812377,0.9991481821274251,0.0004250996777869307,6.027603593723855,-0.5208017381151446,26.97,414.72
2021-01-06,Mid-TPU,Mid-TPU,8.347595602801718e-06,0.0003503590965992519,0.999205523450056,0.0004441174533956144,5.624414539272628,-0.4031890544512269,25.34,277.11
2021-01-07,Mid-TPU,Mid-TPU,3.8682964306348165e-05,0.00028100903154898216,0.999253019500647,0.000465971467848462,6.698428337200342,1.074013797927714,25.07,811.13
2021-01-08,Mid-TPU,Mid-TPU,3.884050120256584e-05,0.00021282145033391157,0.99925734944336,0.0005298291063171565,6.319256360487639,-0.3791719767127031,22.37,555.16
2021-01-11,Mid-TPU,Mid-TPU,5.413300813507487e-05,0.0003156919957485128,0.9991221500830513,0.0005621579212211708,6.351827681303726,0.03257132081608738,21.56,573.54
2021-01-12,Mid-TPU,Mid-TPU,8.886095636870885e-05,0.00070099937136992,0.9987264600673649,0.0005725405612616972,6.495205131150742,0.14337744984701573,24.08,661.96
2021-01-13,Mid-TPU,Mid-TPU,0.00012147511019258829,0.0015063541541887246,0.9979443995229008,0.0005492463228781964,6.260422410561484,-0.23478272058925853,23.33,523.44
2021-01-14,Mid-TPU,Mid-TPU,0.00023671900217484045,0.009130494540723753,0.990441473821791,0.0004280316374496128,5.891202125169587,-0.3692202853918962,22.21,361.84
2021-01-15,Mid-TPU,Mid-TPU,0.001980646270064122,0.019684907468055568,0.9799154336703616,0.0003996588615499582,6.453105178770249,0.5619030536006617,23.25,634.67
2021-01-19,Mid-TPU,Mid-TPU,0.004375971904096982,0.03082818578085551,0.9688025755932047,0.00036923862587836647,6.419978641369562,-0.03312653740068683,24.34,613.99
2021-01-20,Mid-TPU,Mid-TPU,0.008119864229743215,0.04202622245506059,0.9576300122653512,0.000343765279549884,5.842355304520125,-0.5776233368494372,23.24,344.59
2021-01-21,Mid-TPU,Mid-TPU,0.07624975146095309,0.053130560159335705,0.9465524263687703,0.00031701347184800126,6.776518394815727,0.934163090295602,21.58,877.01
2021-01-22,Mid-TPU,Mid-TPU,0.10558281223762447,0.06221852650964184,0.9374961792734725,0.0002852942168679456,7.008459973103769,0.2319415782880423,21.32,1105.95
2021-01-25,Mid-TPU,Mid-TPU,0.11147162362920202,0.06965564286758583,0.930109098332451,0.00023525879996850953,7.048534095469872,0.04007412236610275,21.91,1151.17
2021-01-26,Mid-TPU,Mid-TPU,0.11203449975018578,0.07631963552139776,0.9234606253827984,0.0002197390958188902,6.80517977047806,-0.2433543249918122,23.19,902.51
2021-01-27,Mid-TPU,Mid-TPU,0.11113223799911998,0.08229700697603451,0.9174996623437426,0.00020333068026420778,7.413560320691256,0.6083805502131963,23.02,1658.32
2021-01-28,Mid-TPU,Mid-TPU,0.09100113861325386,0.08738847959936069,0.9124323978290345,0.00017912257164681003,6.483550678249805,-0.9300096424414512,37.21,654.29
2021-01-29,Mid-TPU,Mid-TPU,0.07460788258161484,0.07981460022806255,0.9192877365319749,0.0008976632400186198,6.280433291442362,-0.20311738680744273,30.21,534.02
2021-02-01,Mid-TPU,Mid-TPU,0.06862057280818341,0.06925634708005264,0.9287462295272991,0.001997423392683666,6.462139825746757,0.18170653430439465,33.09,640.43
2021-02-02,Mid-TPU,Mid-TPU,0.06414968645046427,0.05810941182317566,0.9394520991051148,0.0024384890717506283,6.573596364566642,0.11145653881988515,30.24,715.94
2021-02-03,Mid-TPU,Mid-TPU,0.05903459046300522,0.046906593426315486,0.9504725134031242,0.0026208931705674725,7.301262509128912,0.7276661445622699,25.56,1482.17
2021-02-04,Mid-TPU,Mid-TPU,0.0005109577479716999,0.03579384638426462,0.9613863851584801,0.0028197684572541194,5.466117326822971,-1.8351451823059408,22.91,236.54
2021-02-05,Mid-TPU,Mid-TPU,2.807575252280852e-07,0.02669373660327896,0.9700467028147143,0.0032595605819779106,4.901192382714874,-0.564924944108097,21.77,134.45
2021-02-08,Mid-TPU,Mid-TPU,2.2710604322600897e-06,0.01923307077808033,0.9772233875942075,0.003543541627665906,6.139237791397415,1.2380454086825408,20.87,463.7
2021-02-09,Mid-TPU,Mid-TPU,6.31578158407207e-06,0.012371825754220748,0.9838789351089947,0.003749239136696149,6.417940702405611,0.278702911008196,21.24,612.74
2021-02-10,Mid-TPU,Mid-TPU,4.767578611283955e-06,0.005958414611129399,0.9899376752270939,0.004103910161665848,6.34996033230865,-0.06798037009696056,21.63,572.47
2021-02-11,Mid-TPU,Mid-TPU,4.080339733162157e-08,5.4959748215337256e-05,0.994020134754036,0.00592490549764986,5.277808489916496,-1.072151842392154,21.99,195.94
2021-02-12,Mid-TPU,Mid-TPU,1.2243296285283302e-06,3.874858361169804e-06,0.9925807327651764,0.007415392376333362,5.9600770738663496,0.6822685839498535,21.25,387.64
2021-02-16,Mid-TPU,Mid-TPU,8.122569587583341e-06,3.848057305308259e-06,0.9912367670355777,0.00875938490700793,6.341099770255476,0.38102269638912656,19.97,567.42
2021-02-17,Mid-TPU,Mid-TPU,1.5575019550781915e-05,3.6484631724659593e-06,0.9898671368046804,0.01012921473206149,6.715237921209688,0.3741381509542121,21.46,824.88
2021-02-18,Mid-TPU,Mid-TPU,4.183386460320713e-08,3.0333102847012847e-06,0.9886868267231875,0.011310139966450788,5.185148668442399,-1.5300892527672891,21.5,178.6
2021-02-19,Mid-TPU,Mid-TPU,1.088494300254278e-07,2.607783625769239e-06,0.9880159555967317,0.011981436619593142,5.629848846278079,0.4447001778356796,22.49,278.62
2021-02-22,Mid-TPU,Mid-TPU,1.274696661263127e-08,2.798862336045253e-06,0.9879194289624538,0.012077772175172868,5.205873076156757,-0.4239757701213218,22.05,182.34
2021-02-23,Mid-TPU,Mid-TPU,2.751191038370935e-07,2.7345269126072977e-06,0.9876330246277567,0.012364240845284414,5.8187170127483006,0.6128439365915437,23.45,336.54
2021-02-24,Mid-TPU,Mid-TPU,1.6425270642532664e-07,1.9303985466042197e-06,0.9871218468927794,0.012876222708631988,5.68670413312145,-0.13201287962685093,23.11,294.92
2021-02-25,Mid-TPU,Mid-TPU,5.123120219634935e-07,3.8013620357104336e-07,0.9868346829359942,0.013164936927793924,5.889542557382598,0.20283842426114873,21.34,361.24
2021-02-26,Mid-TPU,Mid-TPU,1.9515905000917658e-06,8.26736929196705e-07,0.9884483801640431,0.011550793099013412,6.236095580063615,0.3465530226810163,28.89,510.86
2021-03-01,Mid-TPU,Mid-TPU,5.809753941487708e-07,2.7859824906282264e-06,0.9906023283634271,0.009394885654067028,5.91964625931751,-0.31644932074610477,27.95,372.28
2021-03-02,Mid-TPU,Mid-TPU,8.128592755256126e-08,5.596259652912707e-06,0.9930151887256156,0.0069792150147232265,5.546699722725872,-0.37294653659163757,23.35,256.39
2021-03-03,Mid-TPU,Mid-TPU,7.23961204501558e-08,9.086194557580085e-06,0.9948033032499959,0.005187610555439794,5.426710581316436,-0.1199891414094365,24.1,227.4
2021-03-04,Mid-TPU,Mid-TPU,4.5078411208598235e-06,9.345749752233753e-06,0.9960752341025099,0.003915420147764171,6.139431863571309,0.712721282254873,26.67,463.79
2021-03-05,Mid-TPU,Mid-TPU,1.9701305044340644e-05,9.815419209544746e-06,0.996870940246831,0.0031192443339468634,6.490602131078782,0.3511702675074728,28.57,658.92
2021-03-08,Mid-TPU,Mid-TPU,2.8115518589457436e-05,1.2544180815154352e-05,0.9973921501322629,0.0025953056869029907,6.439909320290201,-0.0506928107885809,24.66,626.35
2021-03-09,Mid-TPU,Mid-TPU,3.517446815051087e-05,1.2872829030141658e-05,0.997854972004116,0.0021321551668442794,6.795716960793282,0.3558076405030812,25.47,894.01
2021-03-10,Mid-TPU,Mid-TPU,2.75980465296201e-06,1.455577997862339e-05,0.9984531505094587,0.0015322937105603667,5.7825320388877355,-1.0131849219055464,24.03,324.58
2021-03-11,Mid-TPU,Mid-TPU,5.209006595073418e-06,1.4555004909613347e-05,0.9984095924687206,0.0015758525263369649,6.037632227952989,0.2551001890652538,22.56,418.9
2021-03-12,Mid-TPU,Mid-TPU,2.9239206556187846e-05,1.41186859459823e-05,0.997923593746485,0.002062287567543528,6.943537394621777,0.9059051666687878,21.91,1036.43
2021-03-15,Mid-TPU,Mid-TPU,3.867457544021834e-06,1.2182224205513285e-05,0.9973372289163729,0.002650588859391166,5.743067288319104,-1.2004701063026735,20.69,312.02
2021-03-16,Mid-TPU,Mid-TPU,1.6910795412369853e-05,9.377343186628048e-06,0.9967464661473271,0.003244156509441805,6.80473646384669,1.0616691755275864,20.03,902.11
2021-03-17,Mid-TPU,Mid-TPU,6.464543034975216e-08,6.481184217699139e-06,0.9965579489827616,0.0034355698329741327,5.2513305753237,-1.55340588852299,19.79,190.82
2021-03-18,Mid-TPU,Mid-TPU,1.4465148454932365e-07,8.330647812050346e-06,0.9965900878619485,0.003401581490175277,5.671982162106404,0.42065158678270365,19.23,290.61
2021-03-19,Mid-TPU,Mid-TPU,3.366876396505044e-07,1.076050056329696e-05,0.9966222090998255,0.003367030399561305,5.857418736478917,0.18543657437251326,21.58,349.82
2021-03-22,Mid-TPU,Mid-TPU,6.67084006050763e-08,1.3400817087349338e-05,0.9966248908867517,0.0033617082961360325,5.372403909900735,-0.4850148265781824,20.95,215.38
2021-03-23,Mid-TPU,Mid-TPU,6.212878461221774e-06,1.8746143856025507e-05,0.9967065977748566,0.003274656081295435,6.213587577868185,0.8411836679674503,18.88,499.49
2021-03-24,Mid-TPU,Mid-TPU,2.1254440596474076e-05,1.7496627743195268e-05,0.9965071967707264,0.003475306601544522,6.4918609753834335,0.2782733975152487,20.3,659.75
2021-03-25,Mid-TPU,Mid-TPU,2.9507534107539565e-05,1.774359222343082e-05,0.9965331343907449,0.0034491220170624836,6.296482972806629,-0.19537800257680438,21.2,542.66
2021-03-26,Mid-TPU,Mid-TPU,5.564237179671161e-05,1.772987597066341e-05,0.9954959994621824,0.004486270661881148,6.635277040272629,0.33879406746599994,19.81,761.49
2021-03-29,Mid-TPU,Mid-TPU,5.732072523078354e-05,1.7702102268704038e-05,0.9944255084010921,0.005556789496714125,6.820125529021163,0.18484848874853377,18.86,916.1
2021-03-30,Mid-TPU,Mid-TPU,4.4156342840674755e-06,1.854399590545152e-05,0.9939696830430389,0.0060117729611318975,5.856274637046298,-0.9638508919748645,20.74,349.42
2021-03-31,Mid-TPU,Mid-TPU,2.5342902327052644e-06,1.913602263902501e-05,0.9929140178953993,0.007066846082003739,6.218321196334075,0.3620465592877764,19.61,501.86
2021-04-01,Mid-TPU,Mid-TPU,7.488956875199313e-09,1.7056321070195662e-05,0.989487362420763,0.010495581258227379,5.0515852804252095,-1.1667359159088653,19.4,156.27
2021-04-05,Mid-TPU,Mid-TPU,5.895062005680656e-08,1.4482059694554504e-05,0.9841235428517155,0.015861975088675116,5.327487743847817,0.27590246342260727,17.33,205.92
